Detail,0,1,220.00,253.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,SEE01,,,,,,,,
Detail,,,,,,,,,,,7,SEE01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,SEE01,,,,,,,,
Header,,,,ALL01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,66.20,76.1300,,15,0,,1002100,National,6,ALL01,,,,,,,,
Detail,0,1,1143.53,1315.0595,,15,0,,1002100,Fixed to Mobile CLI,6,ALL01,,,,,,,,
Detail,0,1,0.80,0.9200,,15,0,,1002100,Fixed to Mobile Non-CLI,6,ALL01,,,,,,,,
Detail,0,1,443.89,510.4735,,15,0,,1002100,Local,6,ALL01,,,,,,,,
Detail,0,1,94.43,108.5945,,15,0,,1002100,Special,6,ALL01,,,,,,,,
Detail,0,1,270.00,310.5000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,ALL01,,,,,,,,
Detail,0,1,56.26,64.6990,,15,0,,1002100,International,6,ALL01,,,,,,,,
Detail,,,,,,,,,,,7,ALL01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ALL01,,,,,,,,
Header,,,,ALT01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,2.73,3.1395,,15,0,,1002100,National,6,ALT01,,,,,,,,
Detail,0,1,488.28,561.5220,,15,0,,1002100,Fixed to Mobile CLI,6,ALT01,,,,,,,,
Detail,0,1,64.21,73.8415,,15,0,,1002100,Local,6,ALT01,,,,,,,,
Detail,0,1,0.15,0.1725,,15,0,,1002100,Special,6,ALT01,,,,,,,,
Detail,0,1,220.00,253.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,ALT01,,,,,,,,
Detail,,,,,,,,,,,7,ALT01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ALT01,,,,,,,,
Header,,,,AQU01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,163.82,188.3930,,15,0,,1002100,Fixed to Mobile CLI,6,AQU01,,,,,,,,
Detail,0,1,38.46,44.2290,,15,0,,1002100,Local,6,AQU01,,,,,,,,
Detail,0,1,3.82,4.3930,,15,0,,1002100,Special,6,AQU01,,,,,,,,
Detail,0,1,220.00,253.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,AQU01,,,,,,,,
Detail,,,,,,,,,,,7,AQU01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,AQU01,,,,,,,,
Header,,,,ARC01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,94.43,108.5945,,15,0,,1002100,Local,6,ARC01,,,,,,,,
Detail,0,1,379.00,435.8500,,15,0,,1050103,Router Rental,6,ARC01,,,,,,,,
Detail,0,1,440.00,506.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,ARC01,,,,,,,,
Detail,,,,,,,,,,,7,ARC01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ARC01,,,,,,,,
Header,,,,ARG01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,77.97,89.6655,,15,0,,1002100,National,6,ARG01,,,,,,,,
Detail,0,1,499.75,574.7125,,15,0,,1002100,Fixed to Mobile CLI,6,ARG01,,,,,,,,
Detail,0,1,31.55,36.2825,,15,0,,1002100,Local,6,ARG01,,,,,,,,
Detail,0,1,19.38,22.2870,,15,0,,1002100,Special,6,ARG01,,,,,,,,
Detail,0,1,99.00,113.8500,,15,0,,1002101,Sip Account,6,ARG01,,,,,,,,
Detail,,,,,,,,,,,7,ARG01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ARG01,,,,,,,,
Header,,,,ARI01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,26.31,30.2565,,15,0,,1002100,National,6,ARI01,,,,,,,,
Detail,0,1,58.09,66.8035,,15,0,,1002100,Fixed to Mobile CLI,6,ARI01,,,,,,,,
Detail,0,1,48.40,55.6600,,15,0,,1002100,Local,6,ARI01,,,,,,,,
Detail,0,1,11.39,13.0985,,15,0,,1002100,Special,6,ARI01,,,,,,,,
Detail,0,1,270.00,310.5000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,ARI01,,,,,,,,
Detail,,,,,,,,,,,7,ARI01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ARI01,,,,,,,,
Header,,,,ATE01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,7.81,8.9815,,15,0,,1002100,National,6,ATE01,,,,,,,,
Detail,0,1,42.93,49.3695,,15,0,,1002100,Fixed to Mobile CLI,6,ATE01,,,,,,,,
Detail,0,1,33.51,38.5365,,15,0,,1002100,Local,6,ATE01,,,,,,,,
Detail,0,1,47.08,54.1420,,15,0,,1002100,Special,6,ATE01,,,,,,,,
Detail,0,1,270.00,310.5000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,ATE01,,,,,,,,
Detail,,,,,,,,,,,7,ATE01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,ATE01,,,,,,,,
Header,,,,AUR03,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,314.05,361.1575,,15,0,,1002100,National,6,AUR03,,,,,,,,
